movie_id,avg_watch_time,completion_rate,ratings_count,avg_rating,hit,engagement,popularity,cluster,cluster_name
499,63,0.64,4431,3.9,1,0.3617715617715618,0.398353706268441,0,Low Performers (Low Engagement & Popularity)
500,64,0.64,4135,3.7,1,0.3656177156177156,0.3494418016499068,0,Low Performers (Low Engagement & Popularity)
501,130,0.93,7855,4.1,1,0.8391608391608392,0.5414427650990545,1,Blockbusters (High Engagement & Popularity)
502,105,0.68,3567,4.2,0,0.5536130536130537,0.4323405792738003,1,Blockbusters (High Engagement & Popularity)
503,89,0.85,5766,4.5,0,0.6208624708624709,0.5585476004094659,1,Blockbusters (High Engagement & Popularity)
504,73,0.8,3633,4.1,1,0.5214452214452215,0.41432769314144635,0,Low Performers (Low Engagement & Popularity)
505,81,0.83,4335,3.9,1,0.574941724941725,0.39546335882459205,1,Blockbusters (High Engagement & Popularity)
506,60,0.53,1439,3.4,0,0.2668997668997669,0.2082712109351479,0,Low Performers (Low Engagement & Popularity)
507,42,0.55,691,3.5,0,0.21282051282051284,0.2057505871018246,0,Low Performers (Low Engagement & Popularity)
508,84,0.73,6945,4.4,0,0.5107226107226107,0.5740446799542362,1,Blockbusters (High Engagement & Popularity)
509,95,0.78,5478,4.4,0,0.590909090909091,0.529876558077919,1,Blockbusters (High Engagement & Popularity)
510,51,0.7,1524,2.9,0,0.3610722610722611,0.11083037273438907,0,Low Performers (Low Engagement & Popularity)
511,52,0.53,814,3.3,0,0.23613053613053617,0.16945384476425607,0,Low Performers (Low Engagement & Popularity)
512,126,0.86,7179,4.4,1,0.7707459207459209,0.5810899018486182,1,Blockbusters (High Engagement & Popularity)
513,48,0.61,1210,3.1,0,0.28135198135198136,0.14137652797013317,0,Low Performers (Low Engagement & Popularity)
514,76,0.79,3404,3.6,1,0.5254079254079255,0.3074330101764317,0,Low Performers (Low Engagement & Popularity)
515,61,0.82,4359,4.4,1,0.49044289044289036,0.4961859456855544,1,Blockbusters (High Engagement & Popularity)
516,72,0.7,4538,3.7,1,0.4418414918414919,0.3615752393568978,0,Low Performers (Low Engagement & Popularity)
517,53,0.43,1821,3.5,0,0.1642191142191142,0.23977238513879695,0,Low Performers (Low Engagement & Popularity)
518,75,0.82,3419,4.3,0,0.5442890442890442,0.447884626964533,1,Blockbusters (High Engagement & Popularity)
519,135,0.81,7022,4.3,1,0.7674825174825175,0.55636297946649,1,Blockbusters (High Engagement & Popularity)
520,38,0.55,1823,3.8,0,0.19743589743589746,0.29983260071054374,0,Low Performers (Low Engagement & Popularity)
521,65,0.51,1276,3.7,0,0.27097902097902093,0.2633636418377793,0,Low Performers (Low Engagement & Popularity)
522,69,0.84,4247,4.6,1,0.5363636363636364,0.5328138736677304,1,Blockbusters (High Engagement & Popularity)
523,45,0.63,1794,3.5,0,0.284965034965035,0.23895947492021444,0,Low Performers (Low Engagement & Popularity)
524,31,0.52,996,3.0,0,0.1477855477855478,0.11493346179321981,0,Low Performers (Low Engagement & Popularity)
525,67,0.49,609,3.4,0,0.2635198135198136,0.18328174866020358,0,Low Performers (Low Engagement & Popularity)
526,76,0.8,3454,4.2,1,0.532983682983683,0.42893839947010304,1,Blockbusters (High Engagement & Popularity)
527,69,0.5,686,3.6,0,0.2787878787878788,0.2256000481724575,0,Low Performers (Low Engagement & Popularity)
528,72,0.52,1134,3.4,0,0.30547785547785555,0.1990883362437527,0,Low Performers (Low Engagement & Popularity)
529,105,0.89,5956,4.3,1,0.7127039627039626,0.524268079725417,1,Blockbusters (High Engagement & Popularity)
530,36,0.5,1685,3.8,0,0.15186480186480186,0.2956777262600109,0,Low Performers (Low Engagement & Popularity)
531,86,0.76,4631,3.6,1,0.5411421911421912,0.34437526344312647,0,Low Performers (Low Engagement & Popularity)
532,63,0.67,2549,3.9,0,0.3844988344988346,0.3416908532546517,0,Low Performers (Low Engagement & Popularity)
533,72,0.83,8884,4.4,0,0.5403263403263404,0.632423676762811,1,Blockbusters (High Engagement & Popularity)
534,107,0.92,5307,4.6,1,0.7431235431235432,0.5647281266935629,1,Blockbusters (High Engagement & Popularity)
535,46,0.55,1551,3.7,0,0.22820512820512823,0.27164328295297174,0,Low Performers (Low Engagement & Popularity)
536,127,0.98,9907,4.4,1,0.8655011655011655,0.6632239417113266,1,Blockbusters (High Engagement & Popularity)
537,109,0.8,6975,4.3,0,0.6599067599067601,0.5549479135304389,1,Blockbusters (High Engagement & Popularity)
538,76,0.76,4466,4.0,1,0.5026806526806527,0.41940747877401097,0,Low Performers (Low Engagement & Popularity)
539,59,0.59,2069,3.7,0,0.3085081585081585,0.28723911603540686,0,Low Performers (Low Engagement & Popularity)
540,108,0.58,5733,4.0,0,0.48939393939393944,0.4575540434756429,0,Low Performers (Low Engagement & Popularity)
541,61,0.72,5627,3.9,1,0.41468531468531467,0.43436261817305954,0,Low Performers (Low Engagement & Popularity)
542,78,0.79,7565,4.0,0,0.5331002331002332,0.5127115071957609,1,Blockbusters (High Engagement & Popularity)
543,77,0.53,2123,3.9,0,0.3322843822843823,0.3288649364725718,0,Low Performers (Low Engagement & Popularity)
544,89,0.71,3220,3.8,1,0.5148018648018649,0.34189317757572113,0,Low Performers (Low Engagement & Popularity)
545,68,0.69,3114,3.9,1,0.4188811188811188,0.35870175227313783,0,Low Performers (Low Engagement & Popularity)
546,112,0.66,6140,4.2,0,0.5653846153846154,0.5098079123261277,1,Blockbusters (High Engagement & Popularity)
547,64,0.8,2000,4.0,1,0.48682983682983694,0.34516167881014037,0,Low Performers (Low Engagement & Popularity)
548,67,0.45,1102,3.7,0,0.2332167832167832,0.25812488709580306,0,Low Performers (Low Engagement & Popularity)
549,82,0.75,5291,4.3,0,0.5181818181818182,0.504246402119588,1,Blockbusters (High Engagement & Popularity)
550,102,0.8,11447,4.6,1,0.632983682983683,0.7495899319564039,1,Blockbusters (High Engagement & Popularity)
551,51,0.59,1018,3.4,0,0.2777389277389277,0.19559583308243517,0,Low Performers (Low Engagement & Popularity)
552,64,0.54,828,3.8,0,0.2898601398601399,0.269875353766484,0,Low Performers (Low Engagement & Popularity)
553,99,0.84,8649,4.2,1,0.6517482517482518,0.5853483470825556,1,Blockbusters (High Engagement & Popularity)
554,108,0.88,10202,4.4,1,0.7166666666666668,0.6721057385439876,1,Blockbusters (High Engagement & Popularity)
555,62,0.51,2273,3.6,0,0.25944055944055944,0.2733811043535859,0,Low Performers (Low Engagement & Popularity)
556,100,0.95,10732,4.6,1,0.7389277389277389,0.7280628650569037,1,Blockbusters (High Engagement & Popularity)
557,120,0.98,5442,4.4,1,0.8385780885780887,0.5287926777864758,1,Blockbusters (High Engagement & Popularity)
558,76,0.66,3140,3.8,1,0.42692307692307696,0.33948455470584693,0,Low Performers (Low Engagement & Popularity)
559,119,0.94,13036,4.4,1,0.8044289044289044,0.7574312037092794,1,Blockbusters (High Engagement & Popularity)
560,63,0.68,6628,4.4,0,0.39207459207459217,0.5645005118323599,1,Blockbusters (High Engagement & Popularity)
561,115,0.96,9244,3.9,1,0.8041958041958042,0.5432624796772445,1,Blockbusters (High Engagement & Popularity)
562,101,0.88,6929,4.2,1,0.6897435897435897,0.5335629553802614,1,Blockbusters (High Engagement & Popularity)
563,64,0.8,2300,3.8,1,0.48682983682983694,0.3141940145721684,0,Low Performers (Low Engagement & Popularity)
564,87,0.74,4742,4.2,1,0.5298368298368299,0.46771722767507684,1,Blockbusters (High Engagement & Popularity)
565,90,0.85,5036,4.2,0,0.6247086247086248,0.47656891672186436,1,Blockbusters (High Engagement & Popularity)
566,65,0.78,4476,4.2,0,0.47552447552447563,0.4597085566327453,0,Low Performers (Low Engagement & Popularity)
567,124,0.83,9466,4.7,1,0.7403263403263405,0.7099464081411453,1,Blockbusters (High Engagement & Popularity)
568,44,0.52,1367,3.6,0,0.19778554778554783,0.24610345035226117,0,Low Performers (Low Engagement & Popularity)
569,79,0.73,4245,4.2,1,0.49149184149184155,0.45275365809598367,0,Low Performers (Low Engagement & Popularity)
570,69,0.67,1773,3.2,0,0.4075757575757576,0.17832721141687252,0,Low Performers (Low Engagement & Popularity)
571,30,0.65,1314,3.2,0,0.24242424242424243,0.1645077377009696,0,Low Performers (Low Engagement & Popularity)
572,63,0.5,679,4.0,0,0.2557109557109557,0.30538929367134343,0,Low Performers (Low Engagement & Popularity)
573,79,0.67,5172,4.0,0,0.44603729603729614,0.4406635756006504,0,Low Performers (Low Engagement & Popularity)
574,134,0.91,12380,4.7,1,0.8393939393939396,0.7976804961763113,1,Blockbusters (High Engagement & Popularity)
575,75,0.69,7010,4.5,0,0.4458041958041957,0.5960016860360089,1,Blockbusters (High Engagement & Popularity)
576,62,0.41,2394,3.5,0,0.18368298368298364,0.2570241464442706,0,Low Performers (Low Engagement & Popularity)
577,121,0.91,8183,4.5,1,0.7893939393939395,0.6313181188655387,1,Blockbusters (High Engagement & Popularity)
578,57,0.63,1693,3.4,0,0.3311188811188811,0.2159185885469983,0,Low Performers (Low Engagement & Popularity)
579,112,0.89,12226,4.5,1,0.7396270396270397,0.7530438971518034,1,Blockbusters (High Engagement & Popularity)
580,75,0.69,7849,4.2,0,0.4458041958041957,0.5612621183838141,1,Blockbusters (High Engagement & Popularity)
581,120,0.94,11375,4.4,1,0.8082750582750582,0.7074221713735174,1,Blockbusters (High Engagement & Popularity)
582,77,0.82,5614,4.6,0,0.5519813519813519,0.5739712169567049,1,Blockbusters (High Engagement & Popularity)
583,112,0.93,8546,4.5,1,0.76993006993007,0.6422472451375927,1,Blockbusters (High Engagement & Popularity)
584,34,0.49,1681,3.2,0,0.1365967365967366,0.17555729511651724,0,Low Performers (Low Engagement & Popularity)
585,60,0.67,1605,2.9,0,0.372960372960373,0.11326910339013666,0,Low Performers (Low Engagement & Popularity)
586,62,0.61,1575,4.3,0,0.3351981351981352,0.39236586981393384,0,Low Performers (Low Engagement & Popularity)
587,63,0.6,1487,3.1,0,0.3314685314685315,0.14971638465707243,0,Low Performers (Low Engagement & Popularity)
588,86,0.65,5526,4.1,1,0.4578088578088578,0.4713217317998434,0,Low Performers (Low Engagement & Popularity)
589,82,0.72,4516,3.9,0,0.4954545454545455,0.40091286806768234,0,Low Performers (Low Engagement & Popularity)
590,130,0.85,5928,5.0,1,0.7785547785547786,0.663425061720961,1,Blockbusters (High Engagement & Popularity)
591,121,0.86,7879,4.1,1,0.7515151515151515,0.5421653519600168,1,Blockbusters (High Engagement & Popularity)
592,54,0.6,676,3.8,0,0.29685314685314684,0.2652989703137231,0,Low Performers (Low Engagement & Popularity)
593,84,0.71,5869,4.2,0,0.4955710955710956,0.5016487023544289,1,Blockbusters (High Engagement & Popularity)
594,88,0.54,500,3.1,0,0.38216783216783223,0.1200000000000001,0,Low Performers (Low Engagement & Popularity)
595,133,0.93,10678,4.5,1,0.8506993006993009,0.7064370446197387,1,Blockbusters (High Engagement & Popularity)
596,93,0.77,4664,4.1,0,0.5756410256410257,0.4453688203769494,1,Blockbusters (High Engagement & Popularity)
597,56,0.52,1733,3.7,0,0.24393939393939398,0.2771228999819354,0,Low Performers (Low Engagement & Popularity)
598,68,0.67,4575,4.2,1,0.40372960372960376,0.4626892274342146,0,Low Performers (Low Engagement & Popularity)
599,42,0.44,1207,2.9,0,0.12948717948717947,0.10128620461251275,0,Low Performers (Low Engagement & Popularity)
600,90,0.74,3062,3.8,1,0.5413752913752914,0.33713614740771963,0,Low Performers (Low Engagement & Popularity)
601,120,0.86,9901,4.8,1,0.7476689976689976,0.7430432949960859,1,Blockbusters (High Engagement & Popularity)
602,69,0.51,2521,3.2,0,0.2863636363636364,0.20084783525019584,0,Low Performers (Low Engagement & Popularity)
603,45,0.64,2241,3.3,0,0.29254079254079257,0.2124176552056362,0,Low Performers (Low Engagement & Popularity)
604,56,0.47,2231,3.7,0,0.20606060606060603,0.292116577346902,0,Low Performers (Low Engagement & Popularity)
605,43,0.58,1967,3.7,0,0.2393939393939394,0.28416812187631735,0,Low Performers (Low Engagement & Popularity)
606,64,0.71,5284,3.7,1,0.4186480186480187,0.3840356476184742,0,Low Performers (Low Engagement & Popularity)
607,72,0.51,2630,3.0,0,0.2979020979020979,0.1641295839103993,0,Low Performers (Low Engagement & Popularity)
608,86,0.85,8779,4.5,1,0.6093240093240094,0.6492623592461011,1,Blockbusters (High Engagement & Popularity)
609,68,0.77,5269,3.8,0,0.47948717948717956,0.40358403083037275,0,Low Performers (Low Engagement & Popularity)
610,128,0.9,5855,4.6,1,0.8087412587412588,0.5812271933522009,1,Blockbusters (High Engagement & Popularity)
611,106,0.94,11373,4.6,1,0.7544289044289043,0.7473619558017703,1,Blockbusters (High Engagement & Popularity)
612,91,0.75,7908,4.3,0,0.5527972027972028,0.5830384777503462,1,Blockbusters (High Engagement & Popularity)
613,61,0.57,798,3.0,0,0.301048951048951,0.1089721201902813,0,Low Performers (Low Engagement & Popularity)
614,106,0.81,10922,4.6,1,0.6559440559440559,0.7337833443728548,1,Blockbusters (High Engagement & Popularity)
615,69,0.64,2217,3.7,0,0.3848484848484849,0.291695068344674,0,Low Performers (Low Engagement & Popularity)
616,46,0.55,2078,3.5,0,0.22820512820512823,0.24751008610826766,0,Low Performers (Low Engagement & Popularity)
617,91,0.89,5497,4.4,0,0.6588578088578089,0.5304486060095142,1,Blockbusters (High Engagement & Popularity)
618,36,0.45,1581,3.8,0,0.11398601398601396,0.29254651652917446,0,Low Performers (Low Engagement & Popularity)
619,79,0.72,5063,4.2,1,0.483916083916084,0.47738182694044684,1,Blockbusters (High Engagement & Popularity)
620,44,0.69,969,4.0,0,0.3265734265734265,0.31412055157463725,0,Low Performers (Low Engagement & Popularity)
621,89,0.72,5154,4.1,1,0.5223776223776224,0.46012163545492857,1,Blockbusters (High Engagement & Popularity)
622,60,0.63,531,3.6,0,0.3426573426573427,0.22093334136207632,0,Low Performers (Low Engagement & Popularity)
623,86,0.76,6064,4.1,0,0.5411421911421912,0.487519720599747,1,Blockbusters (High Engagement & Popularity)
624,107,0.9,14038,4.9,1,0.7279720279720281,0.887599205154453,1,Blockbusters (High Engagement & Popularity)
625,130,0.92,12631,4.2,1,0.8315850815850816,0.7052375504305415,1,Blockbusters (High Engagement & Popularity)
626,103,0.75,4287,4.4,0,0.598951048951049,0.49401818510266765,1,Blockbusters (High Engagement & Popularity)
627,78,0.52,1310,3.8,0,0.32855477855477866,0.2843873065574758,0,Low Performers (Low Engagement & Popularity)
628,128,0.99,12406,4.6,1,0.8769230769230769,0.7784632986090203,1,Blockbusters (High Engagement & Popularity)
629,75,0.74,3871,4.0,0,0.4836829836829837,0.40149334617932203,0,Low Performers (Low Engagement & Popularity)
630,87,0.55,1399,3.9,0,0.38589743589743597,0.30706689950021077,0,Low Performers (Low Engagement & Popularity)
631,50,0.63,1113,3.8,0,0.3041958041958042,0.2784560727404107,0,Low Performers (Low Engagement & Popularity)
632,119,0.87,10344,4.5,1,0.7513986013986014,0.696381044138014,1,Blockbusters (High Engagement & Popularity)
633,39,0.58,1371,3.3,0,0.22400932400932402,0.18622388149575483,0,Low Performers (Low Engagement & Popularity)
634,96,0.72,3739,4.1,1,0.5493006993006992,0.41751911844402956,1,Blockbusters (High Engagement & Popularity)
635,123,0.79,3953,4.7,1,0.7061771561771564,0.543962184620943,1,Blockbusters (High Engagement & Popularity)
636,121,0.92,9947,4.2,1,0.7969696969696971,0.6244282531462637,1,Blockbusters (High Engagement & Popularity)
637,66,0.64,1679,3.7,0,0.3733100233100233,0.2754970795447704,0,Low Performers (Low Engagement & Popularity)
638,58,0.68,1377,2.7,0,0.3728438228438229,0.0664045282109954,0,Low Performers (Low Engagement & Popularity)
639,59,0.38,2151,3.0,0,0.1494172494172494,0.14970795447702784,0,Low Performers (Low Engagement & Popularity)
640,115,0.89,8625,4.6,1,0.7511655011655012,0.6646257602215933,1,Blockbusters (High Engagement & Popularity)
641,63,0.79,5184,3.9,0,0.47540792540792554,0.42102486903113145,0,Low Performers (Low Engagement & Popularity)
642,101,0.81,10020,4.8,1,0.6367132867132868,0.7466261215150237,1,Blockbusters (High Engagement & Popularity)
643,118,0.9,6841,4.4,1,0.7702797202797202,0.5709134702233999,1,Blockbusters (High Engagement & Popularity)
644,72,0.72,4952,4.1,1,0.45699300699300704,0.4540398627084964,0,Low Performers (Low Engagement & Popularity)
645,87,0.87,5486,4.0,0,0.6283216783216784,0.45011742036490643,1,Blockbusters (High Engagement & Popularity)
646,79,0.72,6260,4.1,0,0.483916083916084,0.4934208466309387,1,Blockbusters (High Engagement & Popularity)
647,47,0.68,1388,3.6,0,0.3305361305361306,0.24673571385560314,0,Low Performers (Low Engagement & Popularity)
648,116,0.9,8099,4.7,1,0.7625874125874126,0.6687890648521708,1,Blockbusters (High Engagement & Popularity)
649,125,0.87,8790,4.6,1,0.7744755244755246,0.6695935448907087,1,Blockbusters (High Engagement & Popularity)
650,143,0.73,12132,4.4,1,0.7376456876456876,0.7302137652797014,1,Blockbusters (High Engagement & Popularity)
651,101,0.88,10877,4.0,1,0.6897435897435897,0.6124284940085507,1,Blockbusters (High Engagement & Popularity)
652,58,0.5,1540,3.2,0,0.23648018648018648,0.17131209730836405,0,Low Performers (Low Engagement & Popularity)
653,121,0.93,8224,4.6,1,0.8045454545454547,0.652552538086349,1,Blockbusters (High Engagement & Popularity)
654,62,0.71,4552,4.0,1,0.410955710955711,0.4219967483591257,0,Low Performers (Low Engagement & Popularity)
655,47,0.55,1537,4.0,0,0.2320512820512821,0.3312217739507437,0,Low Performers (Low Engagement & Popularity)
656,79,0.72,5507,3.9,0,0.483916083916084,0.43074968386824836,0,Low Performers (Low Engagement & Popularity)
657,51,0.5,1151,3.6,0,0.20955710955710957,0.23960016860360098,0,Low Performers (Low Engagement & Popularity)
658,100,0.85,9805,4.6,1,0.6631701631701632,0.700152947552237,1,Blockbusters (High Engagement & Popularity)
659,122,0.84,6375,4.7,1,0.7402097902097902,0.6168832420063829,1,Blockbusters (High Engagement & Popularity)
660,69,0.74,3406,4.6,0,0.4606060606060606,0.5074932257481783,1,Blockbusters (High Engagement & Popularity)
661,48,0.53,894,3.2,0,0.22074592074592078,0.1518624676341303,0,Low Performers (Low Engagement & Popularity)
662,96,0.77,10303,4.5,1,0.5871794871794873,0.6951466249172036,1,Blockbusters (High Engagement & Popularity)
663,55,0.49,1098,3.9,0,0.2173659673659674,0.2980044559523093,0,Low Performers (Low Engagement & Popularity)
664,41,0.59,998,3.4,0,0.23927738927738926,0.19499367736496662,0,Low Performers (Low Engagement & Popularity)
665,121,0.91,8300,4.6,1,0.7893939393939395,0.6548407298127294,1,Blockbusters (High Engagement & Popularity)
666,124,0.92,5838,4.6,1,0.8085081585081586,0.5807153609923525,1,Blockbusters (High Engagement & Popularity)
667,79,0.78,3872,3.8,0,0.5293706293706295,0.3615234539651954,0,Low Performers (Low Engagement & Popularity)
668,52,0.51,1545,3.8,0,0.22097902097902097,0.2914626362377311,0,Low Performers (Low Engagement & Popularity)
669,72,0.44,1419,3.5,0,0.24487179487179486,0.22766905521767936,0,Low Performers (Low Engagement & Popularity)
670,78,0.65,2685,3.5,1,0.42703962703962706,0.26578551213343776,0,Low Performers (Low Engagement & Popularity)
671,56,0.55,967,3.4,0,0.2666666666666667,0.1940603360028904,0,Low Performers (Low Engagement & Popularity)
672,112,0.99,7225,4.6,1,0.8153846153846154,0.6224748599987956,1,Blockbusters (High Engagement & Popularity)
673,56,0.55,562,3.4,0,0.2666666666666667,0.18186668272415252,0,Low Performers (Low Engagement & Popularity)
674,122,0.86,3509,4.6,1,0.7553613053613053,0.5105943276931414,1,Blockbusters (High Engagement & Popularity)
675,142,0.85,8802,4.5,1,0.8247086247086248,0.6499548383211899,1,Blockbusters (High Engagement & Popularity)
676,123,0.95,8511,4.7,1,0.8273892773892775,0.6811934726320227,1,Blockbusters (High Engagement & Popularity)
677,118,0.86,11488,4.5,1,0.73997668997669,0.7308243511772144,1,Blockbusters (High Engagement & Popularity)
678,102,0.83,11929,4.2,1,0.6557109557109557,0.6841018847473957,1,Blockbusters (High Engagement & Popularity)
679,83,0.66,5751,4.0,0,0.4538461538461539,0.4580959836213645,0,Low Performers (Low Engagement & Popularity)
680,111,0.91,8509,4.8,1,0.750932400932401,0.7011332570602757,1,Blockbusters (High Engagement & Popularity)
681,135,0.94,9949,4.2,1,0.8659673659673659,0.6244884687180106,1,Blockbusters (High Engagement & Popularity)
682,84,0.75,5252,4.4,0,0.5258741258741259,0.5230721984705246,1,Blockbusters (High Engagement & Popularity)
683,82,0.5,2042,3.0,0,0.32878787878787874,0.1464262058168243,0,Low Performers (Low Engagement & Popularity)
684,126,0.97,9182,4.5,1,0.8540792540792541,0.6613957969530921,1,Blockbusters (High Engagement & Popularity)
685,138,0.9,9546,4.8,1,0.8472027972027971,0.7323550310110194,1,Blockbusters (High Engagement & Popularity)
686,119,0.84,7479,4.7,1,0.7286713286713287,0.6501222376106461,1,Blockbusters (High Engagement & Popularity)
687,43,0.4,1478,4.3,0,0.10303030303030306,0.38944541458421145,0,Low Performers (Low Engagement & Popularity)
688,32,0.72,2029,3.9,0,0.3031468531468532,0.3260348046004697,0,Low Performers (Low Engagement & Popularity)
689,30,0.44,2227,4.0,0,0.08333333333333331,0.35199614620340824,0,Low Performers (Low Engagement & Popularity)
690,84,0.57,3835,4.2,1,0.3895104895104895,0.44040946588787866,0,Low Performers (Low Engagement & Popularity)
691,124,0.83,8982,4.7,1,0.7403263403263405,0.6953742397784067,1,Blockbusters (High Engagement & Popularity)
692,96,0.81,5525,4.5,0,0.6174825174825176,0.55129162401397,1,Blockbusters (High Engagement & Popularity)
693,122,0.87,12075,5.0,1,0.7629370629370629,0.848497621484916,1,Blockbusters (High Engagement & Popularity)
694,123,0.8,6535,5.0,1,0.7137529137529139,0.6817004877461311,1,Blockbusters (High Engagement & Popularity)
695,52,0.55,1506,2.8,0,0.2512820512820513,0.09028843258866737,0,Low Performers (Low Engagement & Popularity)
696,57,0.51,1048,3.5,0,0.2402097902097902,0.216499066658638,0,Low Performers (Low Engagement & Popularity)
697,118,0.84,7202,4.2,1,0.7248251748251748,0.541782380923707,1,Blockbusters (High Engagement & Popularity)
698,140,0.91,10955,4.5,1,0.8624708624708626,0.7147769013066779,1,Blockbusters (High Engagement & Popularity)
699,63,0.59,500,3.5,0,0.32389277389277393,0.20000000000000007,0,Low Performers (Low Engagement & Popularity)
700,73,0.65,3382,3.7,1,0.4078088578088578,0.32677063888721636,0,Low Performers (Low Engagement & Popularity)
701,74,0.8,5770,4.4,0,0.5252913752913754,0.5386680315529597,1,Blockbusters (High Engagement & Popularity)
702,86,0.95,11979,4.6,1,0.6850815850815851,0.7656072740410669,1,Blockbusters (High Engagement & Popularity)
703,130,0.88,11400,4.2,1,0.8012820512820513,0.6681748660203529,1,Blockbusters (High Engagement & Popularity)
704,110,0.99,13108,4.6,1,0.8076923076923077,0.7995989642921659,1,Blockbusters (High Engagement & Popularity)
705,48,0.55,1084,3.6,0,0.23589743589743592,0.23758294695008136,0,Low Performers (Low Engagement & Popularity)
706,30,0.69,1871,3.7,0,0.27272727272727265,0.2812777744324683,0,Low Performers (Low Engagement & Popularity)
707,102,0.83,7269,4.6,1,0.6557109557109557,0.6237996025772263,1,Blockbusters (High Engagement & Popularity)
708,80,0.81,7060,4.3,0,0.555944055944056,0.5575070753296802,1,Blockbusters (High Engagement & Popularity)
709,53,0.53,1150,3.3,0,0.23997668997669,0.1795700608177275,0,Low Performers (Low Engagement & Popularity)
710,83,0.69,940,3.4,0,0.4765734265734265,0.19324742578430787,0,Low Performers (Low Engagement & Popularity)
711,78,0.5,1679,3.3,0,0.3134032634032634,0.1954970795447703,0,Low Performers (Low Engagement & Popularity)
712,88,0.65,4082,4.1,0,0.4655011655011655,0.427846088998615,0,Low Performers (Low Engagement & Popularity)
713,34,0.58,1736,3.4,0,0.20477855477855478,0.21721322333955567,0,Low Performers (Low Engagement & Popularity)
714,82,0.92,4078,4.4,1,0.6469696969696971,0.48772565785512145,1,Blockbusters (High Engagement & Popularity)
715,73,0.75,4329,4.6,0,0.4835664335664336,0.5352827121093514,1,Blockbusters (High Engagement & Popularity)
716,115,0.79,10333,4.6,1,0.6754079254079255,0.7160498584934063,1,Blockbusters (High Engagement & Popularity)
717,55,0.74,3608,3.7,0,0.4067599067599068,0.3335749984946108,0,Low Performers (Low Engagement & Popularity)
718,73,0.66,5149,4.0,1,0.41538461538461546,0.43997109652556154,0,Low Performers (Low Engagement & Popularity)
719,120,0.84,8838,4.0,1,0.7325174825174825,0.5510387186126333,1,Blockbusters (High Engagement & Popularity)
720,86,0.89,8620,4.7,1,0.6396270396270397,0.6844752212922263,1,Blockbusters (High Engagement & Popularity)
721,90,0.55,2776,4.2,1,0.39743589743589747,0.40852532064791963,0,Low Performers (Low Engagement & Popularity)
722,90,0.67,3988,4.0,1,0.4883449883449884,0.40501595712651295,0,Low Performers (Low Engagement & Popularity)
723,94,0.75,2618,4.1,1,0.5643356643356644,0.38376829047991806,0,Low Performers (Low Engagement & Popularity)
724,72,0.86,3028,3.8,1,0.5630536130536131,0.33611248268802313,0,Low Performers (Low Engagement & Popularity)
725,44,0.59,1728,3.8,0,0.2508158508158508,0.2969723610525682,0,Low Performers (Low Engagement & Popularity)
726,53,0.51,543,3.3,0,0.2248251748251748,0.1612946347925574,0,Low Performers (Low Engagement & Popularity)
727,47,0.56,2248,3.1,0,0.2396270396270397,0.17262840970675028,0,Low Performers (Low Engagement & Popularity)
728,131,0.83,8674,4.2,1,0.7672494172494173,0.5861010417293913,1,Blockbusters (High Engagement & Popularity)
729,40,0.65,1276,3.5,0,0.28088578088578087,0.22336364183777932,0,Low Performers (Low Engagement & Popularity)
730,127,0.8,11704,3.8,1,0.7291375291375293,0.5973276329258747,1,Blockbusters (High Engagement & Popularity)
731,78,0.69,4233,4.2,1,0.45734265734265733,0.4523923646655026,0,Low Performers (Low Engagement & Popularity)
732,134,0.86,10465,4.6,1,0.8015151515151515,0.7200240862286986,1,Blockbusters (High Engagement & Popularity)
733,65,0.73,1281,4.0,0,0.4376456876456877,0.32351418076714644,0,Low Performers (Low Engagement & Popularity)
734,96,0.6,2595,3.7,0,0.45839160839160836,0.3030758114048294,0,Low Performers (Low Engagement & Popularity)
735,51,0.54,1693,3.4,0,0.2398601398601399,0.2159185885469983,0,Low Performers (Low Engagement & Popularity)
736,92,0.82,4610,4.4,0,0.6096736596736596,0.5037429999397846,1,Blockbusters (High Engagement & Popularity)
737,56,0.7,1880,3.4,0,0.38030303030303036,0.22154874450532913,0,Low Performers (Low Engagement & Popularity)
738,55,0.58,2048,3.3,0,0.2855477855477856,0.20660685253206482,0,Low Performers (Low Engagement & Popularity)
739,101,0.95,9362,4.5,1,0.7427738927738927,0.666815198410309,1,Blockbusters (High Engagement & Popularity)
740,78,0.69,4265,4.2,1,0.45734265734265733,0.45335581381345225,0,Low Performers (Low Engagement & Popularity)
741,79,0.67,3067,4.2,1,0.44603729603729614,0.4172866863370869,0,Low Performers (Low Engagement & Popularity)
742,138,0.95,9278,4.4,1,0.885081585081585,0.6442861443969412,1,Blockbusters (High Engagement & Popularity)
743,107,0.98,10583,4.3,1,0.7885780885780886,0.6635768049617631,1,Blockbusters (High Engagement & Popularity)
744,43,0.45,1483,3.6,0,0.1409090909090909,0.2495959535135787,0,Low Performers (Low Engagement & Popularity)
745,61,0.65,3730,4.4,0,0.3616550116550117,0.4772481483711689,0,Low Performers (Low Engagement & Popularity)
746,103,0.8,13726,4.9,1,0.6368298368298368,0.8782055759619438,1,Blockbusters (High Engagement & Popularity)
747,51,0.62,1661,2.7,0,0.30046620046620054,0.07495513939904863,0,Low Performers (Low Engagement & Popularity)
748,71,0.51,1931,3.4,0,0.29405594405594404,0.2230842415848739,0,Low Performers (Low Engagement & Popularity)
